pref_code,facility_code,map_type,map_name,map_beds,in_equipment_master
13,2715522,病院,公益財団法人 結核予防会 新山手病院,180,True
13,2718740,病院,緑風荘病院,199,True
13,2719169,病院,医療法人財団 西武中央病院,114,True
13,2721694,無床診療所,医療法人社団 愛生堂 新秋津前村クリニック,0,False
13,2721892,無床診療所,医療法人社団 紀洋会 むらせ医院,0,False
13,2770063,病院,医療法人社団 新新会 多摩あおば病院,206,False
13,2770097,病院,社会医療法人社団 愛有会 久米川病院,40,True
13,2770105,病院,医療法人 泰一会 多摩北整形外科病院,36,True
13,2770113,病院,地方独立行政法人 東京都立病院機構 東京都立多摩北部医療センター,337,True
13,2815744,病院,市立青梅総合医療センター,495,True
13,2821056,無床診療所,医療法人社団 上長渕医会 井上医院,0,False
13,2822534,無床診療所,医療法人社団 新町クリニック,0,False
13,2870087,病院,武蔵野台病院,287,True
13,2870111,病院,医療法人財団 岩尾会 東京青梅病院,370,False
13,2870129,病院,青梅慶友病院,526,True
13,2870723,病院,医療法人財団 岩尾会 東京海道病院,374,False
13,2870731,病院,医療法人社団 和風会 多摩リハビリテーション病院,199,True
13,2870756,病院,医療法人社団 幸悠会 鈴木慈光病院,298,False
13,2870780,病院,医療法人社団 三秀会 青梅三慶病院,124,True
13,2870798,病院,医療法人財団 良心会 青梅成木台病院,270,False
13,2870822,病院,医療法人社団 仁成会 高木病院,180,True
13,2911832,病院,医療法人社団 東京愛成会 高月病院,516,False
13,2913697,病院,医療法人財団 青溪会 駒木野病院,430,False
13,2913705,病院,医療法人社団 玉栄会 東京天使病院,122,True
13,2913721,病院,一般財団法人 高尾保養院 東京高尾病院,331,False
13,2915643,病院,一般財団法人 仁和会総合病院,157,True
13,2917375,病院,医療法人社団 明和会 西八王子病院,227,True
13,2918837,病院,医療法人社団 光生会 平川病院,343,True
13,2925253,無床診療所,医療法人社団 清泉会 富士森内科クリニック,0,False
13,2925683,無床診療所,医療法人社団 信隆会 京王八王子クリニック,0,False
13,2925774,有床診療所,医療法人社団 斗南堂 八王子クリニック,3,True
13,2925790,無床診療所,医療法人社団 ＫＮＩ 北原アール・ディクリニック,0,False
13,2925972,無床診療所,医療法人社団 実穂会 渡辺医院,0,False
13,2926350,無床診療所,医療法人社団 イロハ会 クリニック田島,0,False
13,2926376,無床診療所,大生医院,0,False
13,2926970,無床診療所,医療法人社団 積心会 澤渡循環器クリニック,0,False
13,2926988,有床診療所,医療法人社団 恵優会 弐番街メディカルクリニック,1,True
13,2927804,無床診療所,医療法人社団 幸山会 みなみ野セントラルクリニック,0,False
13,2927812,有床診療所,医療法人社団 斗南堂 八王子クリニック新町,3,True
13,2928109,無床診療所,医療法人社団 めぐみ会 南大沢メディカルプラザ,0,False
13,2928315,有床診療所,八王子スポーツ整形外科,8,True
13,2928620,無床診療所,医療法人社団 国立あおやぎ会 八王子診療所,0,False
13,2928935,無床診療所,医療法人社団 ＫＮＩ 北原ライフサポートクリニック,0,False
13,2929149,無床診療所,医療法人社団 おなか会 おなかクリニック,0,False
13,2929180,無床診療所,医療法人社団 順友会 別所メディカルクリニック,0,False
13,2929792,無床診療所,医療法人社団 健稜会 みなみ野シティクリニック,0,False
13,2930170,無床診療所,医療法人社団 志泉会 富士森内科みなみのクリニック,0,False
13,2930212,有床診療所,八王子脊椎外科クリニック,19,True
13,2930337,無床診療所,菅原脳神経外科クリニック,0,False
13,2930493,無床診療所,いずみクリニック,0,False
13,2930543,無床診療所,みぎたクリニック,0,False
13,2930675,有床診療所,医療法人社団 ＪＳＩ 八王子ひがし整形外科,19,True
13,2930691,無床診療所,社会医療法人社団 愛有会 三愛クリニック,0,False
13,2930840,無床診療所,医療法人社団 清泉会 富士森内科八王子リウマチ膠原病クリニック,0,False
13,2931012,無床診療所,医療法人社団 賢秀会 あかつきクリニック,0,False
13,2931152,無床診療所,翔整形外科クリニック 八王子院,0,False
13,2970051,病院,東京医科大学八王子医療センター,602,True
13,2970093,病院,医療法人社団 青雲会 北野台病院,252,True
13,2970127,病院,医療法人社団 永生会 永生病院,500,True
13,2970135,病院,八王子保健生活協同組合 城山病院,159,True
13,2970143,病院,医療法人 永寿会 陵北病院,42,True
13,2970150,病院,医療法人 永寿会 恩方病院,470,True
13,2970986,病院,医療法人社団 清智会 清智会記念病院,195,True
13,2971018,病院,医療法人財団 敬寿会 相武病院,326,True
13,2971042,病院,医療法人社団 ＫＮＩ 北原国際病院,99,True
13,2971067,病院,医療法人社団 親和会 野猿峠脳神経外科病院,45,True
13,2971083,病院,東海大学医学部付属八王子病院,500,True
13,2971091,病院,医療法人財団 中山会 八王子消化器病院,98,True
13,2971125,病院,医療法人社団 ＫＮＩ 北原リハビリテーション病院,99,True
13,2971133,病院,医療法人社団 純正会 八王子北部病院,172,True
13,2971141,病院,医療法人社団 八九十会 高月整形外科病院,31,True
13,2971158,病院,医療法人社団 永生会 南多摩病院,170,True
13,2971208,病院,右田病院,118,True
13,2971224,病院,みなみ野循環器病院,20,True
13,2971232,病院,医療法人社団 新山会 希望の丘八王子病院,288,True
13,2971240,病院,医療法人社団 永生会 みなみ野病院,205,True
13,2971257,病院,医療法人社団 東光会 八王子山王病院,157,True
13,2971265,病院,ＡＯＩ八王子病院,198,True
13,3013893,病院,医療法人財団 立川中央病院,115,True
13,3015716,病院,国家公務員共済組合連合会 立川病院,444,True
13,3015823,病院,医療法人財団 川野病院,75,True
13,3023207,無床診療所,医療法人社団 豊友会 豊泉胃腸科外科,0,False
13,3023405,無床診療所,立川相互ふれあいクリニック,0,False
13,3023678,無床診療所,医療法人社団 メディカルフェニックス メディカルスキャニング立川,0,False
13,3023926,無床診療所,こぶし脳神経クリニック,0,False
13,3024080,無床診療所,医療法人社団 進興会 立川北口健診館,0,False
13,3024320,無床診療所,唯善クリニック内科・呼吸器内科,0,False
13,3024460,無床診療所,鈴木慶やすらぎクリニック,0,False
13,3024569,無床診療所,医療法人社団 東京石心会 立川新緑クリニック,0,False
13,3024841,無床診療所,医療法人社団 弘基会 おおたか脳神経外科・内科,0,False
13,3025277,無床診療所,医療法人社団 ＹＭＲ 立川脳神経外科クリニック,0,False
13,3025566,無床診療所,立川相互錦町クリニック,0,False
13,3025665,無床診療所,ほしの脳神経・整形外科・在宅クリニック立川,0,False
13,3070349,病院,立川相互病院,287,True
13,3070356,病院,医療法人社団 敏和会 西砂川病院,105,True
13,3115508,病院,社会福祉法人 浴光会 国分寺病院,158,True
13,3122892,無床診療所,たかの内科・脳神経外科クリニック,0,False
13,3123510,無床診療所,国分寺こもれび整形外科,0,False
13,3214160,病院,町田市民病院,440,True
13,3225067,有床診療所,医療法人社団 三翔会 町田脳神経外科,19,True
13,3225158,無床診療所,医療法人社団 十愛会 いとうクリニック,0,False
13,3226271,無床診療所,たかはしクリニック,0,False
13,3226610,無床診療所,入倉クリニック,0,False
13,3226651,無床診療所,医療法人社団 恭啓会 小野寺クリニック,0,False
13,3227840,無床診療所,すずき脳神経外科クリニック,0,False
13,3227865,無床診療所,医療法人社団 泰大会 薬師台おはなぽっぽクリニック,0,False
13,3227998,有床診療所,医療法人社団 南東京ハートクリニック,15,True
13,3228376,無床診療所,なかはら脳神経クリニック,0,False
13,3228434,無床診療所,医療法人社団 じあい会 メディカルスキャニング町田,0,False
13,3229234,無床診療所,医療法人社団 絢雄会 ジェイクリニック,0,False
13,3229465,無床診療所,やました内科・脳神経クリニック,0,False
13,3229622,無床診療所,医療法人社団 優和会 湘南健診クリニック ココットまちだ館,0,False
13,3229747,無床診療所,鶴川脳神経クリニック,0,False
13,3229770,無床診療所,東京町田アーク内科・呼吸器クリニック,0,False
