pref_code,facility_id,facility_name_map,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
01,2210067,ＪＡ北海道厚生連 ニセコ羊蹄広域 倶知安厚生病院,ＪＡ北海道厚生連ニセコ羊蹄広域倶知安厚生病院,1,1,1,0,0,0,1,0,2021-01-01,,,,
01,2310792,社会福祉法人 北海道社会事業協会 岩内病院,社会福祉法人北海道社会事業協会岩内病院,1,1,1,0,0,0,1,0,2023-04-01,,,,
01,2510763,社会福祉法人 北海道社会事業協会 余市病院,社会福祉法人北海道社会事業協会余市病院,1,1,1,0,0,0,1,0,2013-12-01,,,,
01,5712085,医療法人社団明日佳 岩見沢明日佳病院,医療法人社団 明日佳 岩見沢明日佳病院,1,0,0,1,0,0,0,0,2013-05-01,,,,
01,5712317,岩見沢市立栗沢病院,岩見沢市立栗沢病院,1,0,0,0,1,0,0,0,2012-04-01,,,,
01,5710303,岩見沢市立総合病院,岩見沢市立総合病院,3,1,3,0,0,0,1,0,2018-10-01,,,,
01,5711566,医療法人 北翔会 岩見沢北翔会病院,医療法人北翔会岩見沢北翔会病院,1,1,0,1,0,0,0,1,2012-04-01,,,,
01,6110149,独立行政法人労働者健康安全機構 北海道せき損センター,独立行政法人労働者健康安全機構北海道せき損センター,1,1,1,0,0,1,0,0,2018-03-01,,,,
01,6110040,市立美唄病院,市立美唄病院,1,0,0,1,0,0,0,0,2026-04-01,MEDIUM_2026_STANDARD_START,,,
01,6110511,医療法人社団 慶北会 花田病院,医療法人社団慶北会花田病院,1,0,0,1,0,0,0,0,2015-04-01,,,,
01,6010273,市立三笠総合病院,市立三笠総合病院,1,1,1,0,0,0,1,0,2016-10-01,,,,
01,6010406,医療法人社団幾生会南そらち記念病院,医療法人社団幾生会 南そらち記念病院,1,0,0,1,0,0,0,0,2014-12-01,,,,
01,5810111,国民健康保険町立南幌病院,国民健康保険町立南幌病院,1,0,0,1,0,0,0,0,2012-06-01,,,,
01,5810137,町立長沼病院,町立長沼病院,1,0,0,1,0,0,0,0,2012-10-01,,,,
01,5810012,栗山赤十字病院,栗山赤十字病院,1,0,1,0,0,0,0,0,2025-11-01,,,,
01,6110537,国民健康保険月形町立病院,国民健康保険月形町立病院,1,0,0,1,0,0,0,0,2020-10-01,,,,
01,7310748,市立芦別病院,市立芦別病院,1,1,1,0,0,0,1,0,2021-07-01,,,,
01,7210229,平岸病院,平岸病院,1,0,1,0,0,0,0,0,2023-04-01,,,,
01,7210054,あかびら市立病院,あかびら市立病院,1,0,1,0,0,0,0,0,2016-12-01,,,,
01,7510503,医療法人 圭仁会 佐藤病院,医療法人圭仁会佐藤病院,1,0,0,1,0,0,0,0,2012-09-01,,,,
01,7510784,医療法人翔陽会 滝川脳神経外科病院,医療法人翔陽会滝川脳神経外科病院,1,1,1,0,0,0,1,0,2017-09-01,,,,
01,7510461,医療法人 優仁会 若葉台病院,医療法人優仁会若葉台病院,1,0,0,1,0,0,0,0,2015-01-01,,,,
01,7510016,滝川市立病院,滝川市立病院,1,1,1,0,0,0,1,0,2024-11-01,,,,
01,7110460,砂川市立病院,砂川市立病院,3,2,2,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
01,7111203,歌志内市立病院,歌志内市立病院,1,0,0,1,0,0,0,0,2015-08-01,,,,
01,7111302,奈井江町立国民健康保険病院,奈井江町立国民健康保険病院,1,0,0,1,0,0,0,0,2019-09-01,,,,
01,7510792,空知中央病院,空知中央病院,1,0,0,1,0,0,0,0,2019-12-01,,,,
01,7411207,新雨竜第一病院,新雨竜第一病院,1,0,0,1,0,0,0,0,2021-10-01,,,,
01,7411306,深川第一病院,深川第一病院,1,0,0,1,0,0,0,0,2017-01-01,,,,
01,7410530,深川市立病院,深川市立病院,1,1,1,0,0,0,1,0,2026-04-01,MEDIUM_2026_STANDARD_START,,,
01,3512107,医療法人社団 上田病院,医療法人社団上田病院,1,0,0,1,0,0,0,0,2018-07-01,,,,
01,3512792,市立室蘭総合病院,市立室蘭総合病院,2,2,2,0,0,0,2,0,2012-04-01,,,,
01,3512040,社会医療法人 母恋 日鋼記念病院,日鋼記念病院,2,1,2,0,0,0,1,0,2023-12-01,,,,
01,3512511,社会医療法人 製鉄記念室蘭病院,社会医療法人製鉄記念室蘭病院,3,2,2,1,0,1,1,0,2022-04-01,,,,
01,3511992,医療法人 室蘭太平洋病院,医療法人室蘭太平洋病院,1,0,0,1,0,0,0,0,2016-03-01,,,,
01,3513550,大川原脳神経外科病院,大川原脳神経外科病院,1,2,0,1,0,0,2,0,2016-05-03,,,,
01,3512768,社会医療法人友愛会 恵愛病院,社会医療法人友愛会恵愛病院,1,0,0,1,0,0,0,0,2016-06-01,,,,
01,3512263,医療法人登別すずらん病院,医療法人登別すずらん病院,1,0,0,1,0,0,0,0,2022-03-01,,,,
01,3513634,独立行政法人地域医療機能推進機構登別病院,独立行政法人地域医療機能推進機構登別病院,1,1,0,1,0,0,1,0,2020-04-10,,,,
01,3710016,総合病院 伊達赤十字病院,総合病院伊達赤十字病院,1,1,1,0,0,0,1,0,2022-09-01,,,,
01,3710107,豊浦町国民健康保険病院,豊浦町国民健康保険病院,1,0,0,1,0,0,0,0,2020-11-01,,,,
01,3711493,社会福祉法人北海道社会事業協会 洞爺病院,社会福祉法人北海道社会事業協会洞爺病院,1,1,0,1,0,0,0,1,2014-06-01,,,,
01,3711121,医療法人社団 ＣＨＣＰヘルスケアシステム 洞爺温泉病院,医療法人社団ＣＨＣＰヘルスケアシステム　洞爺温泉病院,1,0,0,0,1,0,0,0,2016-06-01,,,,
01,3613442,医療法人社団 養生館 青葉病院,医療法人社団養生館青葉病院,1,0,0,0,0,0,0,0,,,,,
01,3611776,勤医協 苫小牧病院,勤医協苫小牧病院,1,1,1,0,0,0,0,1,2019-08-01,,,,
01,3612246,苫小牧日翔病院,医療法人社団養生館苫小牧日翔病院,1,1,0,1,0,0,1,0,2022-09-01,,,,
01,3611925,社会医療法人延山会苫小牧澄川病院,社会医療法人延山会苫小牧澄川病院,1,0,0,1,0,0,0,0,2013-10-01,,,,
01,3612931,王子総合病院,王子総合病院,3,2,3,0,0,0,2,0,2024-03-01,,,,
01,3612816,社会医療法人 平成醫塾 苫小牧東病院,社会医療法人平成醫塾　苫小牧東病院,1,1,1,0,0,0,1,0,2025-05-01,,,,
01,3613657,苫小牧市立病院,苫小牧市立病院,2,1,0,2,0,0,1,0,2021-02-01,,,,
01,3612022,医療法人 同樹会 苫小牧病院,医療法人同樹会苫小牧病院,1,1,0,1,0,0,1,0,2016-11-01,,,,
01,3610877,白老町立国民健康保険病院,白老町立国民健康保険病院,1,0,0,1,0,0,0,0,2014-07-01,,,,
01,3613723,むかわ町鵡川厚生病院,むかわ町鵡川厚生病院,1,0,0,1,0,0,0,0,2023-05-01,,,,
01,3810279,日高町立門別国民健康保険病院,日高町立門別国民健康保険病院,1,0,0,1,0,0,0,0,2021-08-01,,,,
01,3810261,平取町国民健康保険病院,平取町国民健康保険病院,1,0,0,1,0,0,0,0,2019-07-01,,,,
01,3810089,総合病院 浦河赤十字病院,総合病院浦河赤十字病院,1,1,1,0,0,0,1,0,2019-08-01,,,,
01,3811863,医療法人徳洲会 日高徳洲会病院,医療法人徳洲会日高徳洲会病院,1,1,1,0,0,0,1,0,2018-09-01,,,,
01,3811152,新ひだか町立三石国民健康保険病院,新ひだか町立三石国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,3811459,新ひだか町立静内病院,新ひだか町立静内病院,1,0,1,0,0,0,0,0,2024-02-01,,,,
01,2911383,医療法人 回生会 大西病院,大西病院,1,1,1,0,0,0,1,0,2019-05-01,,,,
01,2918511,医療法人仁友会 北彩都病院,医療法人仁友会北彩都病院,1,1,1,0,0,0,1,0,2015-12-01,,,,
01,2912803,北海道療育園,北海道療育園,1,0,0,0,0,0,0,0,2017-11-01,,,,
01,2917497,社会医療法人元生会 森山メモリアル病院,社会医療法人元生会森山メモリアル病院,1,0,0,1,0,0,0,0,2018-06-01,,,,
01,2915863,医療法人社団博彰会 旭川記念病院,医療法人社団博彰会旭川記念病院,1,0,1,0,0,0,0,0,2013-02-01,,,,
01,2917331,医療法人 中島病院,医療法人中島病院,1,0,1,0,0,0,0,0,2023-12-01,,,,
01,2917646,旭川十条病院,旭川十条病院,1,0,0,0,1,0,0,0,,,,,
01,2914973,医療法人社団 創成 旭川南病院,医療法人社団創成旭川南病院,1,0,0,1,0,0,0,0,2023-06-01,,,,
01,2916580,医療法人健光会 旭川ペインクリニック病院,医療法人健光会旭川ﾍﾟｲﾝｸﾘﾆｯｸ病院,1,1,0,1,0,0,0,1,2014-06-01,,,,
01,2910062,旭川赤十字病院,旭川赤十字病院,2,3,2,0,0,1,2,0,2025-03-01,,,,
01,2913793,医療法人 清陵会 藤井病院,医療法人清陵会藤井病院,1,0,0,1,0,0,0,0,2018-03-01,,,,
01,2917885,医療法人社団 杏仁会 大雪病院,医療法人社団杏仁会大雪病院,1,1,0,1,0,0,1,0,2017-06-01,,,,
01,2911664,北海道立旭川子ども総合療育センター,北海道立旭川子ども総合療育センター,1,0,1,0,0,0,0,0,2025-11-01,,,,
01,2910997,市立旭川病院,市立旭川病院,4,1,2,2,0,0,1,0,2012-04-01,,,,
01,2912027,医療法人 唐沢病院,医療法人唐沢病院,1,0,1,0,0,0,0,0,2023-06-01,,,,
01,8010123,独立行政法人国立病院機構 旭川医療センター,独立行政法人国立病院機構旭川医療センター,2,1,2,0,0,0,1,0,2020-01-01,,,,
01,2913918,豊岡中央病院,豊岡中央病院,1,1,1,0,0,0,1,0,2026-01-01,MEDIUM_2026_STANDARD_START,,,
01,2914577,ＪＡ北海道厚生連 旭川厚生病院,ＪＡ北海道厚生連旭川厚生病院,3,2,1,2,0,0,2,0,2016-03-01,,,,
01,2917174,医療法人社団 恩和会 旭川高砂台病院,医療法人社団恩和会旭川高砂台病院,1,1,1,0,0,0,0,1,2016-02-01,,,,
01,2914817,医療法人社団心優会沼﨑病院,医療法人社団心優会沼﨑病院,1,1,0,1,0,0,0,1,2024-04-01,,,,
01,2915681,医療法人社団 慶友会 吉田病院,医療法人社団慶友会吉田病院,1,1,1,0,0,0,1,0,2023-03-01,,,,
01,2912381,整形外科進藤病院,整形外科進藤病院,1,1,0,1,0,0,1,0,2016-04-01,,,,
01,2919212,道北勤医協一条通病院,道北勤医協一条通病院,1,1,0,1,0,0,1,0,2023-04-01,,,,
01,2914858,医療法人社団 旭豊会 旭川三愛病院,医療法人社団旭豊会旭川三愛病院,1,0,0,0,1,0,0,0,2022-10-01,,,,
01,2919469,旭川脳神経外科循環器内科病院,旭川脳神経外科循環器内科病院,1,2,0,1,0,0,2,0,2024-02-01,,,,
01,8010214,旭川医科大学病院,旭川医科大学病院,3,3,3,0,0,2,1,0,2021-03-01,,23236.0,8629.0,VERIFIED_NUMERIC
01,2916630,旭川リハビリテーション病院,旭川リハビリテーション病院,1,1,0,1,0,0,1,0,2022-04-01,,,,
01,3110506,美瑛町立病院,美瑛町立病院,1,1,0,1,0,0,1,0,2025-01-01,,,,
01,3211312,士別市立病院,士別市立病院,1,1,1,0,0,0,1,0,2024-11-01,,,,
01,3211502,医療法人 臨生会 吉田病院,医療法人臨生会吉田病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,3211643,名寄東病院,名寄東病院,1,0,0,1,0,0,0,0,2017-10-01,,,,
01,3211445,医療法人社団 三愛会 名寄三愛病院,医療法人社団三愛会名寄三愛病院,1,0,0,1,0,0,0,0,2024-04-01,,,,
01,3211437,名寄市立総合病院,名寄市立総合病院,2,1,2,0,0,0,1,0,2021-03-01,,,,
01,3210314,町立下川病院,町立下川病院,1,0,0,1,0,0,0,0,2017-10-01,,,,
01,3210660,ＪＡ北海道厚生連 美深厚生病院,ＪＡ北海道厚生連美深厚生病院,1,0,0,1,0,0,0,0,2014-10-01,,,,
01,3010938,医療法人社団 ふらの西病院,医療法人社団ふらの西病院,1,1,0,1,0,0,1,0,2019-07-01,,,,
01,3011100,社会福祉法人 北海道社会事業協会富良野病院,社会福祉法人北海道社会事業協会富良野病院,1,1,0,1,0,0,1,0,2021-03-01,,,,
01,3010821,上富良野町立病院,上富良野町立病院,1,0,1,0,0,0,0,0,2025-04-01,,,,
01,6411372,留萌市立病院,留萌市立病院,1,1,1,0,0,0,1,0,2025-12-01,,,,
01,6411323,医療法人社団 心優会 留萌記念病院,医療法人社団心優会留萌記念病院,1,0,0,1,0,0,0,0,2013-04-01,,,,
01,6411422,北海道立羽幌病院,北海道立羽幌病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
01,6711458,天塩町立国民健康保険病院,天塩町立国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,6711607,社会医療法人禎心会 稚内禎心会病院,社会医療法人禎心会稚内禎心会病院,1,1,0,1,0,0,1,0,2017-10-01,,,,
01,6710500,市立稚内病院,市立稚内病院,1,1,1,0,0,0,1,0,2022-04-01,,,,
01,6711276,中頓別町国民健康保険病院,中頓別町国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,6711094,枝幸町国民健康保険病院,枝幸町国民健康保険病院,1,1,1,0,0,0,1,0,2025-06-01,,,,
01,6711292,利尻島国保中央病院,利尻島国保中央病院,1,0,1,0,0,0,0,0,2021-10-01,,,,
01,5010076,北見赤十字病院,北見赤十字病院,3,2,3,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
01,5012064,オホーツク勤医協北見病院,オホーツク勤医協北見病院,1,0,0,1,0,0,0,0,2017-04-01,,,,
01,5012767,医療法人社団 高翔会 北星記念病院,医療法人社団高翔会 北星記念病院,1,2,1,0,0,1,1,0,2026-03-01,MEDIUM_2026_STANDARD_START,,,
01,5012759,北見北斗病院,北見北斗病院,1,0,0,1,0,0,0,0,2021-07-01,,,,
01,5012544,社会医療法人 明生会 道東の森総合病院,社会医療法人明生会道東の森総合病院,1,2,0,1,0,1,1,0,2021-07-01,,,,
01,5012536,ＪＡ北海道厚生連 常呂厚生病院,ＪＡ北海道厚生連常呂厚生病院,1,0,0,1,0,0,0,0,2015-07-01,,,,
01,5011991,社会医療法人耳鼻咽喉科麻生北見病院,社会医療法人耳鼻咽喉科麻生北見病院,1,0,1,0,0,0,0,0,2025-06-01,,,,
01,5012734,北海道立北見病院,北海道立北見病院,1,0,1,0,0,0,0,0,2021-01-01,,,,
01,5311730,網走中央病院,医療法人社団網走中央病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,5310021,ＪＡ北海道厚生連 網走厚生病院,ＪＡ北海道厚生連網走厚生病院,1,1,1,0,0,0,1,0,2015-03-01,,,,
01,5311888,医療法人 讃生会 網走記念病院,医療法人讃生会網走記念病院,1,1,1,0,0,0,1,0,2026-05-01,MEDIUM_2026_STANDARD_START,,,
01,5210015,美幌町立国民健康保険病院,美幌町立国民健康保険病院,1,1,1,0,0,0,1,0,2024-05-01,,,,
01,5210528,美幌療育病院,美幌療育病院,1,0,0,1,0,0,0,0,2012-07-01,,,,
01,5210106,津別病院,津別病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
01,5310765,斜里町国民健康保険病院,斜里町国民健康保険病院,1,0,0,1,0,0,0,0,2023-04-01,,,,
01,5010068,置戸赤十字病院,置戸赤十字病院,1,0,1,0,0,0,0,0,2012-12-01,,,,
01,5311920,医療法人社団 双心会 女満別中央病院,医療法人社団双心会女満別中央病院,1,0,0,1,0,0,0,0,2012-10-01,,,,
01,5110843,医療法人社団 幸栄病院,医療法人社団幸栄病院,1,0,0,1,0,0,0,0,2012-08-01,,,,
01,5110934,広域紋別病院,広域紋別病院,1,1,0,1,0,0,1,0,2015-04-17,,,,
01,5410698,ＪＡ北海道厚生連 遠軽厚生病院,ＪＡ北海道厚生連遠軽厚生病院,1,1,1,0,0,0,1,0,2013-05-01,,,,
01,5410706,医療法人社団 耕仁会 曽我病院,医療法人社団耕仁会曽我病院,1,0,0,0,0,0,0,0,,,,,
01,5110926,興部町国民健康保険病院,興部町国民健康保険病院,1,0,0,1,0,0,0,0,2017-08-01,,,,
01,5110801,雄武町国民健康保険病院,雄武町国民健康保険病院,1,0,0,1,0,0,0,0,2024-09-01,,,,
01,4613078,社会医療法人 北斗 北斗病院,社会医療法人 北斗 北斗病院,2,4,2,0,0,2,2,0,2020-01-01,,8354.0,6384.0,VERIFIED_NUMERIC
01,4613292,社会福祉法人 北海道社会事業協会 帯広病院,社会福祉法人北海道社会事業協会帯広病院,2,2,1,0,0,1,1,0,2012-04-01,,,,
01,4611932,社会医療法人 刀圭会 協立病院,医療法人社団刀圭会　協立病院,1,1,0,1,0,0,1,0,2023-12-01,,,,
01,4612534,医療法人進和会 西２条腎泌尿器科病院,医療法人進和会西２条腎泌尿器科病院,1,0,0,1,0,0,0,0,2013-04-01,,,,
01,4614456,ＪＡ北海道厚生連 帯広厚生病院,ＪＡ北海道厚生連帯広厚生病院,4,4,2,1,0,2,2,0,2018-11-01,,27827.0,15166.0,VERIFIED_NUMERIC
01,4614308,帯広記念病院,帯広記念病院,1,0,1,0,0,0,0,0,2022-10-01,,,,
01,4612146,公益財団法人北海道医療団 帯広西病院,公益財団法人北海道医療団帯広西病院,1,0,0,1,0,0,0,0,2022-10-01,,,,
01,4613805,医療法人社団芳誠会 十勝脳神経外科病院,医療法人社団芳誠会十勝脳神経外科病院,1,2,0,1,0,0,2,0,2020-06-01,,,,
01,4613235,社会医療法人 博愛会 開西病院,社会医療法人博愛会開西病院,1,1,1,0,0,0,1,0,2020-04-01,,,,
01,4612542,十勝勤医協 帯広病院,十勝勤医協帯広病院,1,0,0,0,1,0,0,0,2012-04-01,,,,
01,4613201,公益財団法人北海道医療団 帯広第一病院,公益財団法人北海道医療団帯広第一病院,1,1,1,0,0,0,1,0,2023-03-01,,,,
01,4614134,社会医療法人北斗 十勝リハビリテーションセンター,社会医療法人北斗十勝リハビリテーションセンター,1,0,0,1,0,0,0,0,2023-08-01,,,,
01,4712888,医療法人 徳洲会 帯広徳洲会病院,医療法人徳洲会帯広徳洲会病院,1,1,1,0,0,0,1,0,2026-05-01,MEDIUM_2026_STANDARD_START,,,
01,4713324,医療法人社団翔嶺館音更宏明館病院,医療法人社団翔嶺館音更宏明館病院,1,0,1,0,0,0,0,0,2022-03-01,,,,
01,4712284,公益財団法人 北海道医療団 音更病院,公益財団法人北海道医療団音更病院,1,0,1,0,0,0,0,0,2025-04-01,,,,
01,4711617,士幌町国民健康保険病院,士幌町国民健康保険病院,1,0,0,1,0,0,0,0,2016-09-01,,,,
01,4710452,鹿追町国民健康保険病院,鹿追町国民健康保険病院,1,0,0,1,0,0,0,0,2013-04-01,,,,
01,4710270,清水赤十字病院,清水赤十字病院,1,0,1,0,0,0,0,0,2023-04-01,,,,
01,4710403,公立芽室病院,公立芽室病院,1,0,1,0,0,0,0,0,2023-04-01,,,,
01,4711559,大樹町立国民健康保険病院,大樹町立国民健康保険病院,1,0,0,1,0,0,0,0,2019-04-01,,,,
01,4713415,広尾町国民健康保険病院,広尾町国民健康保険病院,1,1,1,0,0,0,1,0,2021-03-01,,,,
01,4713043,医療法人社団 翔嶺館 十勝の杜病院,医療法人社団翔嶺館十勝の杜病院,1,0,0,1,0,0,0,0,2022-04-01,,,,
01,4710460,十勝いけだ地域医療センター,十勝いけだ地域医療センター,1,0,1,0,0,0,0,0,2022-11-01,,,,
01,4712839,本別町国民健康保険病院,本別町国民健康保険病院,1,1,1,0,0,0,0,1,2024-11-01,,,,
01,4710437,足寄町国民健康保険病院,足寄町国民健康保険病院,1,0,1,0,0,0,0,0,2019-09-01,,,,
01,4112402,医療法人 太平洋記念みなみ病院,医療法人太平洋記念みなみ病院,1,0,1,0,0,0,0,0,2022-07-01,,,,
01,4112840,医療法人豊慈会 釧路北病院,医療法人豊慈会釧路北病院,1,0,0,1,0,0,0,0,2017-05-01,,,,
01,4112469,医療法人社団 藤花会 釧路谷藤病院,医療法人社団藤花会 釧路谷藤病院,1,0,0,1,0,0,0,0,2019-01-01,,,,
01,4113129,医療法人社団 三慈会 釧路三慈会病院,医療法人社団三慈会釧路三慈会病院,1,1,1,0,0,0,1,0,2021-02-01,,,,
01,4113491,医療法人扶恵会 釧路中央病院,医療法人扶恵会釧路中央病院,1,0,0,1,0,0,0,0,2019-10-01,,,,
01,4112626,医療法人社団 美生会 釧路第一病院,医療法人社団美生会釧路第一病院,1,0,0,1,0,0,0,0,2014-10-01,,,,
01,4111834,道東勤医協 釧路協立病院,道東勤医協釧路協立病院,1,1,1,0,0,0,1,0,2022-01-01,,,,
01,4111859,市立釧路総合病院,市立釧路総合病院,4,3,3,1,0,1,2,0,2024-11-01,,21714.0,8523.0,VERIFIED_NUMERIC
01,4112337,医療法人 東北海道病院,医療法人東北海道病院,1,2,0,1,0,0,2,0,2021-08-01,,,,
01,4113087,社会医療法人孝仁会 釧路孝仁会記念病院,社会医療法人孝仁会 釧路孝仁会記念病院,4,2,2,2,0,1,1,0,2026-08-01,MEDIUM_2026_STANDARD_START,6646.0,3512.0,VERIFIED_NUMERIC
